Sentence,Offensive,Split
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Fisting | Whipped Cream Fisting URL",1,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Hairy | 21 year old hairy pussy cumming on fingers URL",1,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Hairy | Hairy Florence shoves a dildo in her hairy red pussy URL",1,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Hairy | Hairy pussy URL",1,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Hairy | hairy pussy URL",1,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #HandJob | Hand job and cum on rubber pussy URL",1,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #HiddenCams | Amateur boy fucking bitch hiddencam URL",1,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #HiddenCams | Candid pussy shots from a hidden c URL",1,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #HomeMade | Home made. My wife rubbing her pussy URL",1,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #HomeMade | Using my submissive bitch outdoor. Home made amateur URL",1,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Italian | my baby pussy URL",1,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Japanese | Pretty young Japanese girl&#8217;s hot cunt fucked &amp; c | URL",1,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Japanese | Young Japanese girl&#8217;s hairy cunt creampied URL",1,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Korean | korean girlfriend pussy URL",1,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Latina | Latina chick gets her pussy pumped URL",1,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Latina | Latina mature Big pussy URL",1,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Latina | Latina with tight pussy URL",1,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Lesbian | Lesbian girl eating pussy URL",1,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Lingerie | Bitch in lingerie getting her wet cunt pounded URL",1,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Masturbation | A very hot black tranny is mastu URL",1,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #OldYoung | Old bitch pleases hot-looking young stud URL",1,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #OldYoung | german milf getting young and old cock in her pussy URL",1,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #SmallTits | Small tits ghetto whore fucking with not her stepdad URL",1,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #XXX | Hairy Alicia Silver &amp; Tinslee Reagan hairy pussy &#65533; | URL",1,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #XXX | homemade pussy eating &#8211; URL URL",1,0
"#real RT @USER RT @USER RT @USER RT @USER Don't tell me if my gf was a hoe before me, if I'm happy.",1,0
#realtalk if you a hoe an try to get serious with someone don't expect to be anything more then a piece of meat to them,1,0
#tbt me being a bad bitch URL,1,0
#tbt to when i used to be good at rapping...now ima bitch &#128542;&#128299; URL,1,0
#throwback to being bitches &amp; drinking Mikes bc we sucked @USER URL,1,0
#truefriendtuesday my bitch @USER URL,1,0
#tweetlikelexi Nah we not gonna sit down we gonna walk it out bitch.,1,0
#ultimatepickupline bitch get naked. Works 10 times out of 10 if she's drunk :),1,0
#vegas #bitch URL,1,0
#wallofthewasatch bitch!,1,0
#wcw all the bad bitches &#128069;&#128166;,1,0
#wcw bitch &#128536;&#128514; @USER URL,1,0
"#wrongfilmquotes ..everytime I come in the kitchen you in the kitchen, in the goddamn refrigerator. Eatin up all the pussy",1,0
#xfactorau sick of guys who sing like pussies. Where are the rock type men?,1,0
#youaremoreattractive if u a real bitch!,1,0
$100 bid to go on a date with Zack Morris oh that dreamy son of a bitch,1,0
"$3 bud Lites and $4 well shots at the bar tn, plus I'm giving away a trip to Las Vegas. So if you're not a cunt come visit me at Bourbon St",1,0
$60 torch down the drain cause either I was to high and lost it or one of my niggas finessed that hoe fuckkkkk ittt,1,0
&#127829;&#128049; RT @USER RT @USER A piece of pussy URL,1,0
"&#127850; RT @USER I love salad RT&#8220;@USER Anyway fuck you hoes, eat a salad.&#8221;",1,0
&#127942; RT @USER Every bitch n my passenger seat I dun fucked at least one time,1,0
&#128034; dirty whore. I love you. but you a hoe. but I love you. Jesus is watching.,1,0
&#128064; RT @USER This hoe got a school shirt on sucking dick &#128553;&#128553;&#128553;&#128553;&#128553;&#128553;,1,0
&#128064; RT @USER A lotta fck niggas on this here Twitter. Really be talking like bitches.,1,0
&#128064; RT @USER These bitches started shooting at my party. Fuck New Orleans,1,0
&#128064; bitches giving back rubs ?,1,0
&#128072;never been a coon grew up with bokoo coons tho but never was 1 I did some coon shit tho,1,0
"&#128073; RT @USER Nigga was smashing his hoe, had his hoe paying for a condo and he still with her &#128514;&#128514;&#128514;&#128514; Yep Fucboy",1,0
&#128073; RT @USER #GuiltyPleasure watching niggers fight on YouTube/Vine/IG,1,0
&#128073; RT @USER Don't like me ??? Have a &#128186;with the rest of the bitches waiting for me to give a fuck &#128540;&#128129;,1,0
&#128073; RT @USER I'd rather be called nigger than a uncle tom or a mark,1,0
&#128073;RT @USER Bet y'all bitches was deaf to MC Lyte's words about being treated like a queen huh,1,0
&#128077;RT @USER One'a y'all b!tches gon end up dead over a screen shot thinkn that sh!t funny...ain't too many niccas gon laugh at that b!,1,0
"&#128079; congrats you've turned a hoe into a housewife, don't get shitty when your guys start singing they hit it first. #ButThatsNoneOfMyBusiness",1,0
&#128095;&#128095;&#128095;&#128095; got ur bitch tip toeing on my marble floors.......,1,0
"&#128114;&#128069;&#128166;&#128149; - &#128514;&#128557; omg just thinccin of you makes me laugh, we use to STAY talking shit in 3rd period, you cute, &amp; you my bitch &#9994;&#128514;&#128557;",1,0
&#128119;&#128119; you needa stop sucking dick hoe &#128514;&#128514;,1,0
&#128128; RT @USER OMG LIL B FOLLOWED ME YASSSS bitch he follow everybody shut yo ass up,1,0
&#128128;&#128128; RT @USER &#128557;&#128128; &#8220;@USER hop off hoe. RT @USER Come on @USER &#128079;&#128079;&#128079;&#128079;&#128079;&#128079;&#128079;&#8221;,1,0
&#128129;&#128513;&#128586;- lmao my nigga . Let's go half on a weed brownie &#128553; we will be laughing hard as hell in senior seminar,1,0
&#128131;&#128131; &amp; if you ain't a ho get up out my trap hooouseee.,1,0
&#128139;&#128175; - ugh bitch I love you &amp; that A S S &#128553; your just simply FLAWLESS &#128149; I remember when you cute a peice of your hair hella short &#128514;,1,0
&#128149;&#128149;&#128149; pussy ride dick like she a Jamaican / \ / &#128167;\ . */. &#127796; |. &#165;~ ! &#127796;. | &gt; \ &#128043; $. / &#127806;\ ; &#128043; ) &amp;&#128043;*,1,0
&#128165;&#128162; on the pussy URL,1,0
&#128175; RT @USER Loyal pussy .,1,0
&#128175; my bitch &#128079;&#128523;,1,0
&#128347; is the most important thing. All this temporary bullshit and lies is fa the birds. Kill that !,1,0
&#128514; Gucci b having me on my rude shit&#8220;@USER Lol that's not nice @USER that bitch aint worth a quarter &#8221;,1,0
&#128514; RT @USER Mimi too old to be covering her titties during sex&#128514;&#128514;&#128514; bitch you childish,1,0
&#128514; bruh these hoes gotta be stupid.,1,0
&#128514;&#128514; &#8220;@USER SOMEBODY GONNA DIE &#128557;&#128557;&#128557; RT @USER @USER &#128514; theres a bitch on NJT setting up a lean as we tweet&#8221;,1,0
&#128514;&#128514; &#8220;@USER &#8220;@USER &#8220;@USER Y'all have boring sex.&#8221; Nope.. I lick the side of my bitch face when I'm hittin it from the back&#8221;&#8221;,1,0
&#128514;&#128514; &#8220;@USER Of course cooder's nudes are trash. She lives in the DMV what did you expect? &#128514;&#128514;&#128514;.&#8221;,1,0
&#128514;&#128514; My stomach in pain like a mufucka RT @USER This the nigga that's rating bitches 3/10? URL,1,0
&#128514;&#128514; bitches get stuff done. URL,1,0
&#128514;&#128514; niggas sending screenshots of me to they bitches like stop texting cuh &#128557;,1,0
&#128514;&#128514; this white bitch think she miley cyrus &#128557;&#128557; URL,1,0
&#128514;&#128514;&#128514; &#8220;@USER i seen a thot ass bitch in some high top whites&#8221;,1,0
&#128514;&#128514;&#128514; Nicca gotta team full of worsum hoes,1,0
"&#128514;&#128514;&#128514; RT &#8220;@USER this hoe just DM'd me sayin never give up in your dreams...fuckin fortune cookie ass hoe, fuck out my DM's&#8221;",1,0
&#128514;&#128514;&#128514; RT @USER When a dyke get pregnant by mistake &gt;&gt;&gt;&gt;&gt;,1,0
&#128514;&#128514;&#128514; RT@USER bitch i know you got games on your phone URL,1,0
&#128514;&#128514;&#128514; bitch my lrt,1,0
&#128514;&#128514;&#128514; burnt pussy lips,1,0
&#128514;&#128514;&#128514; nah if you round me you do Molly &#8220;@USER Only bitches with no nigga do Mollies...&#8221;,1,0
&#128514;&#128514;&#128514; played that nigga smh &#8220;@USER bitches are so shady... oh my god &#128514;&#128514; URL,1,0
&#128514;&#128514;&#128514;&#128514; &#128128;&#128128; &#8220;@USER No bitch go away &#9995;@USER @USER @USER @USER tu puta madre @USER,1,0
&#128514;&#128514;&#128514;&#128514; @USER bitch was mad af URL,1,0
&#128514;&#128514;&#128514;&#128514; I hate you! RT @USER Cyrus ho is a rookie slut. getting the cash after the date? nope nope nope.,1,0
&#128514;&#128514;&#128514;&#128514; RT @USER when you're trying to relax but your pussy is shooting out light beams URL,1,0
&#128514;&#128514;&#128514;&#128514; RT @USER Murda out here sucking bitches &#128514;&#128514;&#128514;&#128514; #howDhow?,1,0
&#128514;&#128514;&#128514;&#128514; bitch if you're the hobbit you need to let me know right now &#128514;&#128514;&#128514;&#128514;&#128079;&#128079;&#128079;,1,0
&#128514;&#128514;&#128514;&#128514; these folks so bad. I'm just here to talk trash.,1,0
&#128514;&#128514;&#128514;&#128514;&#128514; brittany bitch u my dog man &#128514;&#128514;&#128514;&#9996;&#65039;&#9996;&#65039;&#128553;&#128553;&#128553;&#128553;&#128553;&#128553;&#128569;&#128569;&#128584;&#128584;&#128584;&#128584;,1,0
&#128514;&#128514;&#128514;&#128514;&#128514;&#128514; RT @USER @USER smh bitch sellin her ass,1,0
&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;@USER That pussy is just....&#128561; imma assume she just had a baby like..the day before,1,0
&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;@USER you a faggot if you eat pork chops.,1,0
&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514; RT @USER McNair had brisket sizzlin on the grill when his side hoe laid the Uzi game down,1,0
&#128514;&#128514;&#128514;&#128514;&#128557;&#128557;&#128557;&#128557;RT @USER Mexican bitches shaped like silly puddy!,1,0
&#128514;&#128514;&#128514;&#128514;RT @USER You a hoe if ya grandma got a tattoo.,1,0
&#128514;&#128514;&#128514;RT @USER cheap hair.. cheap dresses.. cheap shoes.. tacky ass little bitches,1,0
"&#128514;&#128514;&#8220;@USER My fucking god bruh, the birds from southridge are in front of my house.&#8221;",1,0
&#128514;&#128557; I have to explore the pussy out there @USER URL,1,0
"&#128514;&#128557; RT @USER RT @USER Lmfao @USER WTF kinda pussy my mom think I got, buying this shit. &#128530;&#9995; URL",1,0
&#128514;&#128557;&#128128; RT @USER Hood hoes love Harrell football team&#128528;,1,0
&#128514;&#9995;&#8220;@USER &#8220;@USER bucket RT &#8220;@USER Trash &#8220;@USER All you bitches is my SONS &#128520; URL,1,0
&#128514;RT @USER I hate when people get on my bad side cause I honestly don't like to act like a bitch,1,0
&#128518;@USER On a leash &#128555;RT @USER Just pussy &#128553;,1,0
&#128520;&#128525;&#128176; - your my BFFL. I love you ya funcy bitch &#128514; I went Finna be faded &amp; shaded on ya C Day &#128153; #WEDEMGIRLZ &#128520;&#128526;&#128176;&#128526;,1,0
&#128521;&#128077;#yep #donttryme #bitch #bitchmode #testme #Truth #trust URL,1,0
"&#128527; haahaa ,dumb bitch",1,0
&#128530; RT @USER &#8220;@USER Still can't see what niggers see in them white hoes....&#8221;&#128563; don't do this everrrrrr,1,0
&#128530;RT @USER so many pretty bitches coming to my birthday dinner &#128556;,1,0
&#128530;RT @USER niggers RT @USER Before any moves are made... my black ass must take a nap!,1,0
&#128532; RT @USER Every week them hoes partying ! I see them hoes in every city partying for an event,1,0
&#128532;RT @USER #ACTRIST RT @USER &#8220;@USER &#128553;&#128553;&#128553;&#128553; &#8220;@USER U bitches tripping smh URL,1,0
"&#128539;&#128120; you've been a good as friend to me , glad I got your honkie ass. Let's fuck shit up this year",1,0
&#128540;&#128583;&#128582; I hate ya bitch ass,1,0
&#128543; &#8220;@USER So the new wave is bitches wearing mini shovels on their hand&#8221;,1,0
&#128553; cunt,1,0
&#128553;&#128514; RT @USER @USER bitches they get bat or sumn *ak voice*,1,0
&#128553;&#128553;&#128514; damn roaches got dicks n pussy to be doing this lol??? URL,1,0
&#128553;&#128553;&#128514;&#128557;&#128557; RT @USER @USER @USER swear to God bitch I'm bouta delete my twitter account URL,1,0
&#128553;&#128557; RT @USER My Co worker talking about what's my twitter name Oh no hoe you could never screen shot me to the boss,1,0
&#128553;&#128557; RT @USER Fox8 got dem bitches huh!&#128588;&#128588;&#128588;&#128588;&#128588;&#128588;,1,0
&#128555;&#128555;&#128555;&#128555;&#128555;&#128532;&#128532;&#128532;&#128532;&#128532;&#128532; this fucking bitch Rachel needs to die please,1,0
&#128555;ugly bitches get no love,1,0
&#128557; RT @USER I be thinkin Errbody wanna give me some pussy!&#128553;,1,0
&#128557; RT @USER &#8220;Yass bitch Yass &#128128;&#128128; @USER Too soon? &#128514;&#8221;,1,0
&#128557; RT @USER When you wake up to bae being a hoe on the TL URL,1,0
&#128557; RT @USER But wait if he got a ole lady and still quenching yo girl is he a unfaithful water fountain for hoes?!?!,1,0
&#128557;&#128557; &#8220;@USER Y'all be tweakin wit that WCE shit. Ain't no way in hell u like that bitch every single day.&#8221;,1,0
&#128557;&#128557; RT @USER Welp RT @USER The prettier bitch usually loses lol this Is science,1,0
&#128557;&#128557; RT @USER Niggaz get free pussy off of bounce beats alone!&#128584;&#128557;&#128557;&#128557;&#128557;,1,0
&#128557;&#128557;&#128557; Foh RT @USER #IDGT RT @USER Good pussy don't neva get tired!!!,1,0
&#128557;&#128557;&#128557; RT @USER I swear Niggas use to step one foot off the bus and bitches would be like NEXTTTT &#128553;&#128514;&#128514; URL,1,0
&#128557;&#128557;&#128557; RT @USER Bae: go text your hoes Me: URL,1,0
&#128557;&#128557;&#128557; RT @USER Brees been trash since this.... URL,1,0
