Sentence,Hate,Split
Chris Bosh bout to disgrace the trophy like a real faggot smh,1,0
Clan of retards...,1,0
Come on nd get that chicken niggers love dat chicken from popeyes URL,1,0
Crew neck ass nigguh,1,0
Curse AVI for Coke because he's a fag and hasn't put it on yet URL,1,0
Cussed out by a fat redneck on the last day YOLO @USER @USER @USER &#128514;&#128514;,1,0
Cute ass niggah. URL,1,0
DIVERSITY: Chcgo Blck Pstr Flooded w/ Dth Threats Ovr Endorsement Of GOP Candidate: &#8220;U Sellout Uncle Tom Ass N*gger&#8221; URL,1,0
Dad just yelled out in bout to fry some chicken like a nigger,1,0
Damn @USER &amp; his nigger music waking up the whole school in the morning .. &#128664;&#127926;&#128543;,1,0
Damn hoe.. You so ugly even hello kitty said goodbye.,1,0
Dani Alves pulled off that hairstyle. Neymar just looks like a faggot,1,0
"Dear Utah Polynesians: Again, stop acting black and speaking ghetto. Speak FOB, you ain't no ghetto niggaz.",1,0
"DeeDee, Patrick, Ed, Sheen, Timmy's Dad, Beavis &amp; Butthead, Peter Griffin. This is just a list of SOME mentally retarded cartoon characters.",1,0
Delete now you bitch ass nigga RT @USER If the Redskins beat us I will delete my fucking IG,1,0
Devin Hester's a bitch,1,0
Dis broad done tagged dis nicca n a video of his sis giving dome .. #Tragic,1,0
Don't mind black people.....hate niggers!,1,0
Dumb bitch URL,1,0
Dyke bitches kill me thinkin they really got hoes lol,1,0
EDA!! The 2 queers at AA! lol @USER @USER URL,1,0
ESPN keep hiring these dyke bitches and gay Spanish niggas to talk sports,1,0
Eagles fuck around &amp; lose it'll be kill the cracker at the Sophi crib smfh,1,0
Ebola sounds like a hood hoe,1,0
Eh bitch!? How about you worry about your own psychotic ass. Looks like you need to be saved from being a noisy bitch &#9996;&#65039;&#128139; #cantStandUcunt,1,0
Elizabeth is a.stupid hoe.,1,0
Every gook in #LosAngeles should be deported or killed.,1,0
Every slant in #LosAngeles should be deported. Those scum have no right to be here. Chinatown should be bulldozed.,1,0
Every spic cop in #LosAngeles has raped or has thought about raping a white woman. That's why those half-breeds get jobs as pigs.,1,0
Every spic cop in #LosAngeles is loyal to the #LatinKings,1,0
Every spic cop should be killed. Those pigs only got their job to 'get even' but white people never did anything to them.,1,0
Everyone calls me b they be like oh wassup b &#128524; and I be like wassup my niggah,1,0
"Everyone tells me the exact same thing but I won't listen, coon",1,0
Faggot ass bitch nigga,1,0
Fat ass hoe holding up the machine,1,0
"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale.",1,0
Fat fucking funky nasty ass hoes,1,0
"Faux Noise pundits don't like duck molester, pro-slavery racist, #homophobic #teabagger darling Phil Robertson either URL",1,0
"Faux Noise pundits don't like duck molester, pro-slavery racist, homophobic teabagger darling Phil Robertson either URL",1,0
Feminist aka a bitch.,1,0
First thing I do when I hit the lotto is buying @USER two fat bitches and watching her eat both in one sitting,1,0
"Flaming faggots that publicly state how they want everything handed to them... Like fuck you dude, get off your bottom ass and do something",1,0
For all we know this nigga a rapist. Y'all hoes dumb &#8220;@USER *melts* URL,1,0
Fredo was a bitch ass nigga. How niggas fire over 20 shots at his pops but he didn't get off 1 cuz he dropped the gun smh,1,0
"From now on, I will call all radical MUSLIMS niggers!It is very fitting, and it is racist! I AM RACIST AGAINST ANYONE WHO HATES AMERICA!",1,0
Fuck MLK &#8220;@USER &#8220;@USER Why does Lexii keep favoriting my coon tweets ?&#8221; MLK didnt die for this&#8221;,1,0
Fuck Ur god until dat faggot strikes me down,1,0
Fuck a lame nigga than you a lame bitch,1,0
Fuck ass redskin corners,1,0
Fuck boi fag,1,0
Fuck her pussy fuck her mouth fuck her ass cause she nasty,1,0
Fuck that hoe??? thats exactly what dese hoes doin. Gettin fucked nd yall niggas the one to blame,1,0
Fuck that nigga's shit up! Olivia's pussy got Fitz going batshit!!!,1,0
"Fuck that niggah he so weak, he cant tell that you a freak",1,0
Fuck u niggas gonna do not a mfka thing oh bitch ass wack ass nigga y'all some fake ass people,1,0
Fuck you faggot @USER Grow up RT @USER I'm gonna be an old ass man STILL playing video games,1,0
Fuck you fuck you you stupid cheating bitch go lick a dick and die ur a stupid nigger bitch,1,0
Fuck you ghetto ass coons,1,0
"Fuckin' #faggots, man. #science knows these FUCKS can't procreate without the help of breeders but we treat them #fancy? #sin",1,0
"Fucking faggots @USER aren't from or live in DC, Maryland or VA",1,0
Fucking gook,1,0
Fucking hate my coon ahh uncle,1,0
Fucking redneck queers and their game invites,1,0
Fucking with these hoes nigga don't be no dumby,1,0
"Fuckkkkk!!! My nig a g tho, he gonna come back",1,0
Fuk wit a real nicca,1,0
Funniest yt comment I ever received was Niggers gonna nig *shrugs* .. lmao racist muthafucka caught me off guard,1,0
GEEZ..... I think #NorthKorea may be right. #BarackObama is a monkey! Surely acts like one. URL,1,0
Gabby's a bitch and has two accounts,1,0
Gave her that move it lil nigger push smh.. URL,1,0
Gay ass nigga &#128514;&#128514; bitch you thought you thought,1,0
George michael such a fag,1,0
"Getting hit off a cunt thats about 6 foot sideways and a cunt that was in the army lol, i dini care, yous are fuckin laughable",1,0
Giving you that trailer park trash. #transformthursday #ladykimora #vegasqueens #vegasshowgirls URL,1,0
God I would sell both my nuts to watch LeBron tear his ACL right now and watch all those pussies kill themselves,1,0
Good Mernin faggots URL,1,0
Good Morning to lightskin dyke bitches with Steven Segal ponytails.,1,0
Good morning coons.,1,0
"Gotta love rednecks. Loud, stupid, stubborn, and full o schitt.",1,0
Happy Columbus Day! Even #BillMaher likes #cocaine and #Columbus!!! What the fuck is wrong with you #liberals? Fuckin' #moron #retards....,1,0
Happy birthday to this coon ass nigga buckcity @USER,1,0
Happy first day of college nigger @USER,1,0
Hate this dyke,1,0
Have you Eva asked a nicca where dey got sum fake designer frm,1,0
"He ain't shit girl, &#128175;he a bitch made nigga !",1,0
Heard that bitch gtta thang for them boss niggas,1,0
"Hey @USER you're a nigger #racismisaliveandwellbro , learn from other blacks in the league on how to conduct yourself",1,0
Hey my folk. This nigger loving Jew boy @USER asked if I was making death threats against his goat fucking people. Fuck him.,1,0
"Hey. @USER Don't be like a stupid white bitch in some horror movie asks #America to hide from #ISIS behind some chainsaws. M,kay?",1,0
"His big ass smile, his eyes is chink.",1,0
Hitler didn't finish it. Can u. If a nigger ur Jew confronts u in the street what then.,1,0
Hoes thnk they won when the nigga thats ridin the fence start givin them a lil attention... what u won hoe? A wishywashy ass nigga? Oh.,1,0
Holder&#8217;s Justice Department Isn&#8217;t Interested in the Facts in #Ferguson URL These race hustling bitches are DISGRACEFUL.,1,0
Hood niggas and bitches love emojis lmfao,1,0
I ain't been to the fair since I was like 8 and I haven't wanted to go since then either for some reason. Too many niggers for me,1,0
I already know you trash if being tatted is on the list of things you want in a nigga..,1,0
I be sayin I'm done drinkin everyday but then one of my friends hit me up like I gotta case and only faggots turn down free beer,1,0
I be waking up on some new shit like fuck that bitch shit,1,0
I bet you think you a no-chill savage huh. Fucking faggot @USER,1,0
I can't blow bubbles or whistle. I'm basically retarded.,1,0
I can't fuck a scary hoe.,1,0
I can't fuck any ol bitch niggas be desert dicks out here&#128557;,1,0
I didn't forsake all other bitches for my wife to be getting fucked on by another nigga. and you know she married? you gotta die.,1,0
I do da flow in a temple today fo nuttin. And dat Jew wit the funky hair tell me I subhuman. He tell me I ain't no mo human den a monkey,1,0
I dont even say nigga i say nigger. Im like Chuck Norris. I say the nigger word without checking over my shoulder.,1,0
"I feel sorry for mexican and Asian niggas, they got the worse shaped bitches on earth.",1,0
I forgot how white trash Texarkana was... Well it is arkansas so.... &#128514;,1,0
I fucking hate you niggers bruh... URL,1,0
I hate all these industry fags. I hope they all get the Nigerian Summer Flu,1,0
I hate dumb bitches,1,0
I hate fat bitches,1,0
I hate that my mom says she trying to move out here... Like bitch the only reason your trying is because you don't have a place to live..,1,0
I hate the ghetto trash at the special school across the street from my building. All of them will grow up to be criminals.,1,0
I hate the white trash cops who raped and murdered my infant daughters and son.,1,0
I hate when black people try and be white so bad ... Your a nigger,1,0
"I hate when people tell me I have to many tattoos, and they make me look ugly. Like bitch fuck you",1,0
I hate when white trash try to act like they're my equal. It only makes it that much clearer how white trash they are.,1,0
I hate you niccas! Lol URL,1,0
I hope you get eye cancer bitch.,1,0
I just wanna slit this mf throat,1,0
I just want to punch you in the throat when you get my order wrong stupid bitch at sonic,1,0
I know righttt RT @USER I hate fat loud bitches,1,0
I knows y'all white folk only be playin wit me. I colored and I knows my place,1,0
I like Chinese buffets but I hate all the chinks,1,0
I like how niggas try an come at me and im like do it then bitch and they dont do shit. Pussies,1,0
I like taking niggas hoes but I stop doing that &#9995;,1,0
I love all people for who they are but there's this one fag that goes to my school that can catch a ninja star to the face ASAP,1,0
I love fuckin wit people. I be givin greedy ass nigas old as crackers wit expired cheese dey be callin me like&#8221; nigga im shittin likea goose,1,0
I missing something of my ofay friends. Day all scared by da recent happenings. Don't chu worry...ol Lamar say you like da colored folk,1,0
I need to chat with @USER . Where dat nicca at? Lol,1,0
I never had any friends the entire time I lived in #Virginia. No one was cool to me. I hope those white trash Southerners all die.,1,0
I prefer Jameis Winston to not speak on TV at all. Damn coon.,1,0
I really get upset when my lightskin friends have another cute dark skin sidekick..like Im supposed to be the only cute darkie u hang wit &#128545;,1,0
I really just want to kill some towel head terrorists already &#128530; can high school be over now please?,1,0
I still think snap chat for faggots and High Schoolers,1,0
"I swear these anon fags go to protests just to take pictures to post to Twitter. Look, I was there...Like me",1,0
I think dat @USER called me a nigger!What do move away from da dark side mean?,1,0
I think this nigga retarded G,1,0
"I wasn't calling you a faggot, but you are one lol.",1,0
"I wish faggots like @USER would stop making music, rack city was fucking awful. Get the fuck outta michigan.",1,0
I wonder if that Latino strategy is working?@USER GOPer doubles down on wetbacks but backpedals on shoot on sight URL,1,0
"I would like to apologize to anyone I have called fat, stupid, gay, nigger, jew or retarded. I am truly sorry.... JK Just trollingFags",1,0
I'm already tired and mr stupid af decides to show us a video on trigonometric notions so um yeah I just wanted to say you're a hoe,1,0
"I'm going to sell my iPhone and both my Macs, I don't support faggots.",1,0
I'm just upset they got faggots on this show,1,0
"I'm literally laughing in shock, amazement, joy. In...just everything. In everything! Pop the champagne American queers. We have arrived.",1,0
"I'm not weird, you're just a faggot",1,0
I'm obviously not talking about CoD because that game is for queers.,1,0
I'm seeing more &amp; more niggers migrating further up liberty rd... smh,1,0
I'm so sick of u niggers...,1,0
"I'm starting to not like meek, this nig a lil to arrogant for me",1,0
I'm sure @USER would add this helpful parenthetical explanation if these were redneck peckerwood teabaggers. URL,1,0
"If a spic ever talks to a white person and the white person kills them, it's self defense.",1,0
